127.0.0.1 -  -  [27/Jul/2014:15:02:27 +0000] "GET /webvideo/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 - jchardis [27/Jul/2014:15:02:29 +0000] "POST /webvideo/user/home-videos.xhtml HTTP/1.1" 200 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 - jchardis [27/Jul/2014:15:02:30 +0000] "POST /webvideo/user/home-videos.xhtml HTTP/1.1" 200 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:33 +0000] "GET /webvideo/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:33 +0000] "GET /webvideo/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:33 +0000] "GET /webvideo/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:33 +0000] "GET /webvideo/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:33 +0000] "GET /webvideo/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
192.168.2.1 -  -  [27/Jul/2014:15:07:38 +0000] "GET /webvideo/chromecast/logo.jpg HTTP/1.1" 200 13809 "-" "Mozilla/5.0 (CrKey armv7l 1.8.17977) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.0 Safari/537.36"
192.168.2.1 -  -  [27/Jul/2014:15:07:38 +0000] "GET /webvideo/images/movie.png HTTP/1.1" 200 80738 "-" "Mozilla/5.0 (CrKey armv7l 1.8.17977) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.0 Safari/537.36"
192.168.2.1 -  -  [27/Jul/2014:15:07:39 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:15:07:40 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Mozilla/5.0 (CrKey armv7l 1.8.17977) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.0 Safari/537.36"
192.168.2.1 -  -  [27/Jul/2014:15:07:44 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:15:07:44 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:15:07:47 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
